pmcid,methods_materials,definitions_diagnosis_ranges,clusion_criteria,formula,misc
PMC3335898,Results were reported as mean±standard deviation for quantitative variables and percentages for categorical variables.,0,0,0,0
PMC3335898,The groups were compared using the Student's t-test for continuous variables and the chi-square test (or Fisher's exact test as appropriate) for categorical variables.,0,0,0,0
PMC3335898,Odds ratios (OR) and 95% confidence intervals (CI) for OR were calculated.,0,0,0,0
PMC3335898,"To decrease the effects of probable confounders, adjusted ORs were estimated when appropriate.",0,0,0,0
PMC3335898,Results for which P values were 0.05 or less were considered statistically significant.,0,0,0,0
PMC3335898,"All the statistical analyses were performed using SPSS version 13.0 for Windows (SPSS Inc., Chicago, IL, USA).",0,0,0,0
PMC6612327,MethodsThis multicenter observational study focused on LH identification at insulin self-injection sites in a large series of dialyzed DM patients.,0,0,0,0
PMC6612327,"The dialysis units (DUs) contributing to the study as the Nefrocenter Research Network (Campania Region, Southern Italy) followed standardized procedures within the frame of a shared care pathway and used the same software for data recording.",0,0,0,0
PMC6612327,Enrolment CriteriaAll DM outpatients over 17 years old on multiple daily insulin (MDI) regimen for at least 1 year referred to our DUs were consecutively enrolled.,0,1,0,0
PMC6612327,"Exclusion CriteriaExclusion criteria were neoplastic diseases, advanced liver disease, and steroid treatment.",0,1,0,0
PMC6612327,"Study ProtocolThe protocol was designed according to the Helsinki declaration and approved by the Ethics Committee of Vanvitelli University, Naples, Italy (Trial registration number 126-11.01.2019).",0,0,0,0
PMC6612327,All patients provided informed consent to personal data utilization for research purposes and completed a validated questionnaire-based interview with the help of specifically trained nurses [20–23] by also indicating all sites used for insulin injection.,0,0,0,0
PMC6612327,"After that, medical investigators checked those sites for the presence of skin lesions according to a structured protocol and, in order to ensure subsequent analysis under strictly anonymous conditions, filled in a web-based clinical record form (eCRF) identifying patients by a unique ID key and uploading to a database matching clinical data with questionnaire answers.",0,0,0,0
PMC6612327,"Recorded parameters were demographics; diabetes duration; daily insulin shot number and dose; ice-cold insulin utilization; pen/syringe injection use; needle features (length/gauge) and reuse rate; size, rotation rate and relative distance of injection sites; glycemic variability and eventually occurring injection into LH lesions; unexplained hypoglycemic events as previously described [20].",0,0,0,0
PMC6612327,"Specific Details
HYPO was defined according to American Diabetes Association (ADA) statements [3], i.e., the occurrence of one or more symptoms of hypoglycemia (including palpitations, tiredness, sweating, hunger, dizziness, and tremor) and a confirmed blood glucose (BG) reading ≤ 70 mg/dL.",1,0,0,0
PMC6612327,"Frequent unexplained hypoglycemia was defined as having HYPO at least once a week in the absence of any identified precipitating event including changes in insulin dosage, diet composition, or amount of physical activity.",1,0,0,0
PMC6612327,"HYPOs were further defined as severe (SH; BG < 50 mg/dL) and non-severe (NSH; 50 > BG < 70 mg/dL) [23–26].GV was investigated by a validated questionnaire already used in previous studies [11, 27, 28] and, as a result of the lack of universally accepted criteria, was defined as unpredictable and unexplained shifts from < 60 mg/dL to > 250 mg/dL occurring one or more times on the same day or on different days within 1 week during the previous month [11, 27, 28].",1,0,0,0
PMC6612327,"Since a large glycemic variability is typically observed between days on and off dialysis, the average of the widest glycemic variations occurring on three dialysis days and three dialysis-free days within 1 week was considered.",0,0,0,0
PMC6612327,"The evaluation–validation of HYPOs and GV was based on the analysis of patients’ self-monitored blood glucose (SMBG) recordings using a twice-a-day “staggered” protocol as previously described [12], and, according to a specific pre-study training, of any additional glucose checks performed in case of sudden HYPO symptoms.",0,0,0,0
PMC6612327,"This highly flexible method was chosen as it is strongly supported by specialists owing to its easier and immediate interpretation and it is easily accepted by patients, thus ensuring the strictest possible adherence to given instructions [29].LipohypertrophyTwo trained physicians for each dialysis unit separately identified LH at all sites utilized by insulin-treated patients and, in case of any discrepancy, did it again until final agreement.",0,0,0,0
PMC6612327,"The LH identification procedure referred to a structured observation and palpation method [30, 31] taking into account further suggestions derived from previously published experience [32].",0,0,0,0
PMC6612327,"Briefly, the method consisted of the inspection of each area of interest through direct and tangential light against a dark background and of careful palpation implying slow circular and vertical, progressively deeper finger tip movements followed by repeated horizontal attempts on the same spot.",0,0,0,0
PMC6612327,In the present study only LH lesions were considered.,0,0,0,0
PMC6612327,Statistical AnalysisPredictors of LH were identified by sequentially examining data with SPSS version 20.,0,0,0,0
PMC6612327,A p value less than 0.05 was considered as statistically significant.,0,0,0,0
PMC6612327,"Contingency tables showed no low expected counts (< 5 for 20% of cells) for categorical variables, confirming Pearson’s chi-square test as reliable.",0,0,0,0
PMC6612327,Mann–Whitney U test and Pearson chi-square test were first performed to assess whether or not variables under investigation displayed any different mean levels/percentage distribution in patients with LH (LH+) as compared to those without LH (LH−).,0,0,0,0
PMC6612327,Then all variables were entered into unadjusted odds ratio analysis according to univariate binary logistic regression function and significant ones were then removed one at a time from subsequent stepwise backward multivariate logistic regression analysis as suited to no longer significant elements.,0,0,0,0
PMC6612327,"After calibration and discrimination ability assessment by Hosmer–Lemeshow goodness of fit test (HLGOF) and receiver operating characteristic (ROC) analysis, respectively, adjusted odds ratios were reported as estimated in the refitted final model.",0,0,0,0
PMC3675672,"2Method2.1SubjectsTwenty stable subjects with MR, identified from the echocardiography laboratory of Imperial College Healthcare NHS Trust, underwent transthoracic echocardiography.",0,1,0,0
PMC3675672,"Inclusion criteria were the presence of mild, moderate or severe MR as judged by a conventional clinical echocardiogram and a recognisable PISA in the 4-chamber apical view.",0,1,0,0
PMC3675672,"Patients were excluded if they had moderate or severe disease of tricuspid or pulmonary valves (3 patients), any aortic valve disease graded mild or higher, a prosthetic aortic valve (2) or atrial fibrillation (4).",0,1,0,0
PMC3675672,The study protocol conforms to the ethical guidelines of the 1975 Declaration of Helsinki as reflected in a priori approval by the institution's human research committee and written informed consent was obtained.2.2EchocardiographyEchocardiographic data were acquired with the patient in the left lateral decubitus position using a Philips iE33 echocardiography system.,0,0,0,0
PMC3675672,"Continuous wave (CW) Doppler, colour Doppler and colour M-mode images were acquired with simultaneous ECG, and stored digitally.",0,0,0,1
PMC3675672,"Images were acquired in the apical view, using a 30°colour Doppler sector.",0,0,0,1
PMC3675672,CW Doppler velocity across the mitral valve was acquired co-axially with the regurgitant jet; the peak velocity was then measured.,0,0,0,1
PMC3675672,"2.3Proximal isovelocity surface area methodCurrently, conventional PISA is the recommended method for MR quantification [1].",0,0,0,1
PMC3675672,The PISA method is based on the continuity principle that flow converges toward the regurgitant orifice approximately symmetrically from all directions (at least near the orifice).,0,0,0,0
PMC3675672,"Progressively closer to the orifice, blood must accelerate because the surface area of the notional hemisphere through which it passes becomes progressively smaller, while flow rate (in ml/min), equalling velocity × area, is conserved because blood is incompressible.",0,0,0,0
PMC3675672,"The downwards aliasing velocity is typically chosen for Vr (velocity at distance r from the orifice), because it can be read directly from the colour bar on the scanner.",0,0,0,0
PMC3675672,The radius r is the distance from the orifice to the onset of aliasing.,1,0,0,0
PMC3675672,Velocity at the orifice (Vo) is determined separately by continuous wave Doppler.,0,0,0,0
PMC3675672,The orifice area (Ao) is then calculated (Fig. 1).,0,0,0,0
PMC3675672,The flow convergence region was visualized by colour Doppler velocity mapping.,0,0,0,0
PMC3675672,"The aliasing velocity was kept at 31.9 cm/s, suitable for PISA.",0,0,0,0
PMC3675672,Quadruplicate loops of 2 beats each were acquired (acquisition time = 5 s).,0,0,0,0
PMC3675672,"Three operators spent an average of 15 s measuring the radius for each conventional PISA EROA measurement, blinded to each others’ findings.",0,0,0,0
PMC3675672,"The operators were required to select the frame from which to take the measurements, as well as to choose the exact location of the orifice from where to measure r, and calculate EROA.",0,0,0,0
PMC3675672,The 4 EROAs took a total of ~ 80 s for acquisition and analysis.2.4AQURO methodIt is not essential to measure the radius of a shell to calculate EROA with the flow convergence concept.,0,0,0,0
PMC3675672,The flow convergence pattern contains valuable information that could help calculate the EROA.,0,0,0,0
